"kinerja_id","pegawai_id","periode","nilai","predikat","created_at"
34338,8415,2023,79.99,Cukup,2026-07-08 01:06:50.441
34339,8415,2024,81.73,Baik,2026-07-08 01:06:50.441
34340,8415,2025,80.78,Baik,2026-07-08 01:06:50.441
34341,8415,2026,79.27,Cukup,2026-07-08 01:06:50.441
34342,8416,2022,82.65,Baik,2026-07-08 01:06:50.441
34343,8416,2023,82.91,Baik,2026-07-08 01:06:50.441
34344,8416,2024,82.49,Baik,2026-07-08 01:06:50.441
34345,8416,2025,84.46,Baik,2026-07-08 01:06:50.441
34346,8416,2026,83.08,Baik,2026-07-08 01:06:50.441
34347,8417,2022,80.75,Baik,2026-07-08 01:06:50.441
34348,8417,2023,80.50,Baik,2026-07-08 01:06:50.441
34349,8417,2024,80.62,Baik,2026-07-08 01:06:50.441
34350,8417,2025,79.36,Cukup,2026-07-08 01:06:50.441
34351,8418,2022,80.63,Baik,2026-07-08 01:06:50.441
34352,8418,2023,79.47,Cukup,2026-07-08 01:06:50.441
34353,8419,2022,89.67,Baik,2026-07-08 01:06:50.441
34354,8419,2023,88.29,Baik,2026-07-08 01:06:50.441
34355,8419,2024,90.25,Sangat Baik,2026-07-08 01:06:50.441
34356,8419,2025,88.80,Baik,2026-07-08 01:06:50.441
34357,8419,2026,88.37,Baik,2026-07-08 01:06:50.441
34358,8420,2022,80.16,Baik,2026-07-08 01:06:50.441
34359,8420,2023,78.75,Cukup,2026-07-08 01:06:50.441
34360,8420,2024,78.66,Cukup,2026-07-08 01:06:50.441
34361,8420,2025,78.28,Cukup,2026-07-08 01:06:50.441
34362,8420,2026,76.41,Cukup,2026-07-08 01:06:50.441
34363,8421,2022,82.84,Baik,2026-07-08 01:06:50.441
34364,8421,2023,83.26,Baik,2026-07-08 01:06:50.441
34365,8421,2024,82.84,Baik,2026-07-08 01:06:50.441
34366,8421,2025,82.85,Baik,2026-07-08 01:06:50.441
34367,8421,2026,82.33,Baik,2026-07-08 01:06:50.441
34368,8422,2022,75.25,Cukup,2026-07-08 01:06:50.441
34369,8422,2023,76.72,Cukup,2026-07-08 01:06:50.441
34370,8422,2024,77.41,Cukup,2026-07-08 01:06:50.441
34371,8422,2025,77.54,Cukup,2026-07-08 01:06:50.441
34372,8422,2026,76.86,Cukup,2026-07-08 01:06:50.441
34373,8423,2022,80.47,Baik,2026-07-08 01:06:50.441
34374,8423,2023,82.11,Baik,2026-07-08 01:06:50.441
34375,8423,2024,82.54,Baik,2026-07-08 01:06:50.441
34376,8423,2025,82.59,Baik,2026-07-08 01:06:50.441
34377,8423,2026,82.95,Baik,2026-07-08 01:06:50.441
34378,8424,2022,91.94,Sangat Baik,2026-07-08 01:06:50.441
34379,8424,2023,93.30,Sangat Baik,2026-07-08 01:06:50.441
34380,8424,2024,94.18,Sangat Baik,2026-07-08 01:06:50.441
34381,8424,2025,93.73,Sangat Baik,2026-07-08 01:06:50.441
34382,8424,2026,94.73,Sangat Baik,2026-07-08 01:06:50.441
34383,8425,2022,82.10,Baik,2026-07-08 01:06:50.441
34384,8425,2023,81.57,Baik,2026-07-08 01:06:50.441
34385,8425,2024,83.49,Baik,2026-07-08 01:06:50.441
34386,8425,2025,83.41,Baik,2026-07-08 01:06:50.441
34387,8425,2026,83.13,Baik,2026-07-08 01:06:50.441
34388,8426,2022,80.08,Baik,2026-07-08 01:06:50.441
34389,8426,2023,78.76,Cukup,2026-07-08 01:06:50.441
34390,8426,2024,77.55,Cukup,2026-07-08 01:06:50.441
34391,8426,2025,76.91,Cukup,2026-07-08 01:06:50.441
34392,8426,2026,76.30,Cukup,2026-07-08 01:06:50.441
34393,8427,2022,80.53,Baik,2026-07-08 01:06:50.441
34394,8427,2023,79.94,Cukup,2026-07-08 01:06:50.441
34395,8427,2024,81.13,Baik,2026-07-08 01:06:50.441
34396,8427,2025,82.66,Baik,2026-07-08 01:06:50.441
34397,8427,2026,81.34,Baik,2026-07-08 01:06:50.441
34398,8428,2022,90.45,Sangat Baik,2026-07-08 01:06:50.441
34399,8428,2023,89.22,Baik,2026-07-08 01:06:50.441
34400,8428,2024,89.22,Baik,2026-07-08 01:06:50.441
34401,8429,2022,81.20,Baik,2026-07-08 01:06:50.441
34402,8429,2023,82.93,Baik,2026-07-08 01:06:50.441
34403,8430,2022,74.88,Cukup,2026-07-08 01:06:50.441
34404,8430,2023,76.72,Cukup,2026-07-08 01:06:50.441
34405,8430,2024,75.77,Cukup,2026-07-08 01:06:50.441
34406,8430,2025,74.01,Cukup,2026-07-08 01:06:50.441
34407,8430,2026,74.18,Cukup,2026-07-08 01:06:50.441
34408,8431,2022,90.98,Sangat Baik,2026-07-08 01:06:50.441
34409,8431,2023,91.40,Sangat Baik,2026-07-08 01:06:50.441
34410,8431,2024,91.55,Sangat Baik,2026-07-08 01:06:50.441
34411,8431,2025,93.41,Sangat Baik,2026-07-08 01:06:50.441
34412,8431,2026,94.62,Sangat Baik,2026-07-08 01:06:50.441
34413,8432,2026,80.64,Baik,2026-07-08 01:06:50.441
34414,8433,2023,82.86,Baik,2026-07-08 01:06:50.441
34415,8433,2024,81.44,Baik,2026-07-08 01:06:50.441
34416,8433,2025,80.36,Baik,2026-07-08 01:06:50.441
34417,8433,2026,79.23,Cukup,2026-07-08 01:06:50.441
34418,8434,2025,80.68,Baik,2026-07-08 01:06:50.441
34419,8434,2026,80.19,Baik,2026-07-08 01:06:50.441
34420,8435,2022,83.40,Baik,2026-07-08 01:06:50.441
34421,8435,2023,83.03,Baik,2026-07-08 01:06:50.441
34422,8435,2024,83.23,Baik,2026-07-08 01:06:50.441
34423,8435,2025,84.63,Baik,2026-07-08 01:06:50.441
34424,8435,2026,83.91,Baik,2026-07-08 01:06:50.441
34425,8436,2022,89.80,Baik,2026-07-08 01:06:50.441
34426,8436,2023,91.03,Sangat Baik,2026-07-08 01:06:50.441
34427,8436,2024,91.62,Sangat Baik,2026-07-08 01:06:50.441
34428,8436,2025,90.93,Sangat Baik,2026-07-08 01:06:50.441
34429,8436,2026,92.03,Sangat Baik,2026-07-08 01:06:50.441
34430,8437,2023,81.61,Baik,2026-07-08 01:06:50.441
34431,8438,2022,83.74,Baik,2026-07-08 01:06:50.441
34432,8438,2023,84.79,Baik,2026-07-08 01:06:50.441
34433,8438,2024,84.71,Baik,2026-07-08 01:06:50.441
34434,8438,2025,83.05,Baik,2026-07-08 01:06:50.441
34435,8438,2026,84.69,Baik,2026-07-08 01:06:50.441
34436,8439,2022,90.18,Sangat Baik,2026-07-08 01:06:50.441
34437,8439,2023,89.85,Baik,2026-07-08 01:06:50.441
34438,8439,2024,89.01,Baik,2026-07-08 01:06:50.441
34439,8439,2025,90.27,Sangat Baik,2026-07-08 01:06:50.441
34440,8439,2026,92.11,Sangat Baik,2026-07-08 01:06:50.441
34441,8440,2022,91.32,Sangat Baik,2026-07-08 01:06:50.441
34442,8440,2023,90.27,Sangat Baik,2026-07-08 01:06:50.441
34443,8440,2024,91.69,Sangat Baik,2026-07-08 01:06:50.441
34444,8440,2025,92.91,Sangat Baik,2026-07-08 01:06:50.441
34445,8440,2026,94.74,Sangat Baik,2026-07-08 01:06:50.441
34446,8441,2025,74.69,Cukup,2026-07-08 01:06:50.441
34447,8441,2026,74.88,Cukup,2026-07-08 01:06:50.441
34448,8442,2022,80.25,Baik,2026-07-08 01:06:50.441
34449,8442,2023,81.89,Baik,2026-07-08 01:06:50.441
34450,8442,2024,83.58,Baik,2026-07-08 01:06:50.441
34451,8443,2022,91.39,Sangat Baik,2026-07-08 01:06:50.441
34452,8443,2023,90.09,Sangat Baik,2026-07-08 01:06:50.441
34453,8443,2024,90.80,Sangat Baik,2026-07-08 01:06:50.441
34454,8443,2025,90.91,Sangat Baik,2026-07-08 01:06:50.441
34455,8443,2026,90.49,Sangat Baik,2026-07-08 01:06:50.441
34456,8444,2022,81.89,Baik,2026-07-08 01:06:50.441
34457,8444,2023,83.18,Baik,2026-07-08 01:06:50.441
34458,8444,2024,84.68,Baik,2026-07-08 01:06:50.441
34459,8444,2025,85.44,Baik,2026-07-08 01:06:50.441
34460,8445,2022,82.61,Baik,2026-07-08 01:06:50.441
34461,8445,2023,82.72,Baik,2026-07-08 01:06:50.441
34462,8445,2024,83.11,Baik,2026-07-08 01:06:50.441
34463,8445,2025,83.43,Baik,2026-07-08 01:06:50.441
34464,8445,2026,81.50,Baik,2026-07-08 01:06:50.441
34465,8446,2023,81.79,Baik,2026-07-08 01:06:50.441
34466,8446,2024,83.37,Baik,2026-07-08 01:06:50.441
34467,8446,2025,82.09,Baik,2026-07-08 01:06:50.441
34468,8446,2026,83.90,Baik,2026-07-08 01:06:50.441
34469,8447,2022,80.96,Baik,2026-07-08 01:06:50.441
34470,8447,2023,79.18,Cukup,2026-07-08 01:06:50.441
34471,8447,2024,80.65,Baik,2026-07-08 01:06:50.441
34472,8447,2025,82.37,Baik,2026-07-08 01:06:50.441
34473,8447,2026,80.69,Baik,2026-07-08 01:06:50.441
34474,8448,2022,75.14,Cukup,2026-07-08 01:06:50.441
34475,8448,2023,74.40,Cukup,2026-07-08 01:06:50.441
34476,8448,2024,75.17,Cukup,2026-07-08 01:06:50.441
34477,8448,2025,75.86,Cukup,2026-07-08 01:06:50.441
34478,8448,2026,75.74,Cukup,2026-07-08 01:06:50.441
34479,8449,2024,90.51,Sangat Baik,2026-07-08 01:06:50.441
34480,8449,2025,88.70,Baik,2026-07-08 01:06:50.441
34481,8449,2026,90.18,Sangat Baik,2026-07-08 01:06:50.441
34482,8450,2022,83.14,Baik,2026-07-08 01:06:50.441
34483,8450,2023,81.60,Baik,2026-07-08 01:06:50.441
34484,8450,2024,81.58,Baik,2026-07-08 01:06:50.441
34485,8450,2025,81.38,Baik,2026-07-08 01:06:50.441
34486,8450,2026,80.79,Baik,2026-07-08 01:06:50.441
34487,8451,2022,82.07,Baik,2026-07-08 01:06:50.441
34488,8451,2023,82.86,Baik,2026-07-08 01:06:50.441
34489,8451,2024,83.91,Baik,2026-07-08 01:06:50.441
34490,8451,2025,84.06,Baik,2026-07-08 01:06:50.441
34491,8451,2026,84.53,Baik,2026-07-08 01:06:50.441
34492,8452,2026,80.02,Baik,2026-07-08 01:06:50.441
34493,8453,2022,83.66,Baik,2026-07-08 01:06:50.441
34494,8453,2023,81.98,Baik,2026-07-08 01:06:50.441
34495,8454,2022,88.76,Baik,2026-07-08 01:06:50.441
34496,8454,2023,89.34,Baik,2026-07-08 01:06:50.441
34497,8454,2024,90.92,Sangat Baik,2026-07-08 01:06:50.441
34498,8454,2025,92.26,Sangat Baik,2026-07-08 01:06:50.441
34499,8454,2026,94.15,Sangat Baik,2026-07-08 01:06:50.441
34500,8455,2022,80.93,Baik,2026-07-08 01:06:50.441
34501,8455,2023,82.25,Baik,2026-07-08 01:06:50.441
34502,8455,2024,80.27,Baik,2026-07-08 01:06:50.441
34503,8455,2025,78.57,Cukup,2026-07-08 01:06:50.441
34504,8455,2026,78.52,Cukup,2026-07-08 01:06:50.441
34505,8456,2022,88.71,Baik,2026-07-08 01:06:50.441
34506,8456,2023,87.12,Baik,2026-07-08 01:06:50.441
34507,8456,2024,86.22,Baik,2026-07-08 01:06:50.441
34508,8457,2024,81.93,Baik,2026-07-08 01:06:50.441
34509,8457,2025,81.73,Baik,2026-07-08 01:06:50.441
34510,8458,2025,81.27,Baik,2026-07-08 01:06:50.441
34511,8458,2026,83.24,Baik,2026-07-08 01:06:50.441
34512,8459,2022,80.64,Baik,2026-07-08 01:06:50.441
34513,8459,2023,82.38,Baik,2026-07-08 01:06:50.441
34514,8459,2024,83.93,Baik,2026-07-08 01:06:50.441
34515,8459,2025,85.69,Baik,2026-07-08 01:06:50.441
34516,8459,2026,84.76,Baik,2026-07-08 01:06:50.441
34517,8460,2022,81.73,Baik,2026-07-08 01:06:50.441
34518,8460,2023,79.77,Cukup,2026-07-08 01:06:50.441
34519,8460,2024,80.24,Baik,2026-07-08 01:06:50.441
34520,8460,2025,79.02,Cukup,2026-07-08 01:06:50.441
34521,8460,2026,77.76,Cukup,2026-07-08 01:06:50.441
34522,8461,2022,83.21,Baik,2026-07-08 01:06:50.441
34523,8461,2023,83.05,Baik,2026-07-08 01:06:50.441
34524,8461,2024,84.78,Baik,2026-07-08 01:06:50.441
34525,8461,2025,85.88,Baik,2026-07-08 01:06:50.441
34526,8461,2026,85.21,Baik,2026-07-08 01:06:50.441
34527,8462,2022,81.06,Baik,2026-07-08 01:06:50.441
34528,8462,2023,81.92,Baik,2026-07-08 01:06:50.441
34529,8462,2024,82.24,Baik,2026-07-08 01:06:50.441
34530,8462,2025,81.95,Baik,2026-07-08 01:06:50.441
34531,8462,2026,83.60,Baik,2026-07-08 01:06:50.441
34532,8463,2022,88.22,Baik,2026-07-08 01:06:50.441
34533,8463,2023,89.19,Baik,2026-07-08 01:06:50.441
34534,8463,2024,89.23,Baik,2026-07-08 01:06:50.441
34535,8463,2025,89.66,Baik,2026-07-08 01:06:50.441
34536,8464,2025,91.81,Sangat Baik,2026-07-08 01:06:50.441
34537,8464,2026,93.46,Sangat Baik,2026-07-08 01:06:50.441
34538,8465,2022,75.56,Cukup,2026-07-08 01:06:50.441
34539,8465,2023,74.16,Cukup,2026-07-08 01:06:50.441
34540,8465,2024,75.29,Cukup,2026-07-08 01:06:50.441
34541,8465,2025,77.11,Cukup,2026-07-08 01:06:50.441
34542,8465,2026,78.60,Cukup,2026-07-08 01:06:50.441
34543,8466,2022,88.87,Baik,2026-07-08 01:06:50.441
34544,8466,2023,90.16,Sangat Baik,2026-07-08 01:06:50.441
34545,8466,2024,91.76,Sangat Baik,2026-07-08 01:06:50.441
34546,8466,2025,90.00,Sangat Baik,2026-07-08 01:06:50.441
34547,8466,2026,91.40,Sangat Baik,2026-07-08 01:06:50.441
34548,8467,2022,83.40,Baik,2026-07-08 01:06:50.441
34549,8467,2023,81.76,Baik,2026-07-08 01:06:50.441
34550,8467,2024,81.81,Baik,2026-07-08 01:06:50.441
34551,8467,2025,82.97,Baik,2026-07-08 01:06:50.441
34552,8467,2026,82.79,Baik,2026-07-08 01:06:50.441
34553,8468,2022,89.22,Baik,2026-07-08 01:06:50.441
34554,8468,2023,89.24,Baik,2026-07-08 01:06:50.441
34555,8468,2024,89.18,Baik,2026-07-08 01:06:50.441
34556,8468,2025,89.46,Baik,2026-07-08 01:06:50.441
34557,8468,2026,90.04,Sangat Baik,2026-07-08 01:06:50.441
34558,8469,2022,90.51,Sangat Baik,2026-07-08 01:06:50.441
34559,8469,2023,91.00,Sangat Baik,2026-07-08 01:06:50.441
34560,8469,2024,90.52,Sangat Baik,2026-07-08 01:06:50.441
34561,8469,2025,88.60,Baik,2026-07-08 01:06:50.441
34562,8469,2026,87.89,Baik,2026-07-08 01:06:50.441
34563,8470,2025,80.24,Baik,2026-07-08 01:06:50.441
34564,8470,2026,79.48,Cukup,2026-07-08 01:06:50.441
34565,8471,2022,81.49,Baik,2026-07-08 01:06:50.441
34566,8471,2023,82.91,Baik,2026-07-08 01:06:50.441
34567,8471,2024,83.31,Baik,2026-07-08 01:06:50.441
34568,8471,2025,84.90,Baik,2026-07-08 01:06:50.441
34569,8471,2026,84.29,Baik,2026-07-08 01:06:50.441
34570,8472,2022,83.19,Baik,2026-07-08 01:06:50.441
34571,8472,2023,84.41,Baik,2026-07-08 01:06:50.441
34572,8472,2024,82.44,Baik,2026-07-08 01:06:50.441
34573,8472,2025,82.10,Baik,2026-07-08 01:06:50.441
34574,8472,2026,84.07,Baik,2026-07-08 01:06:50.441
34575,8473,2022,91.37,Sangat Baik,2026-07-08 01:06:50.441
34576,8473,2023,92.08,Sangat Baik,2026-07-08 01:06:50.441
34577,8473,2024,92.67,Sangat Baik,2026-07-08 01:06:50.441
34578,8473,2025,94.53,Sangat Baik,2026-07-08 01:06:50.441
34579,8473,2026,95.71,Sangat Baik,2026-07-08 01:06:50.441
34580,8474,2022,74.58,Cukup,2026-07-08 01:06:50.441
34581,8474,2023,75.01,Cukup,2026-07-08 01:06:50.441
34582,8474,2024,76.45,Cukup,2026-07-08 01:06:50.441
34583,8474,2025,77.49,Cukup,2026-07-08 01:06:50.441
34584,8474,2026,77.05,Cukup,2026-07-08 01:06:50.441
34585,8475,2022,83.85,Baik,2026-07-08 01:06:50.441
34586,8475,2023,84.14,Baik,2026-07-08 01:06:50.441
34587,8475,2024,84.31,Baik,2026-07-08 01:06:50.441
34588,8475,2025,82.31,Baik,2026-07-08 01:06:50.441
34589,8475,2026,84.12,Baik,2026-07-08 01:06:50.441
34590,8476,2022,81.78,Baik,2026-07-08 01:06:50.441
34591,8476,2023,83.43,Baik,2026-07-08 01:06:50.441
34592,8476,2024,84.86,Baik,2026-07-08 01:06:50.441
34593,8476,2025,83.66,Baik,2026-07-08 01:06:50.441
34594,8476,2026,82.29,Baik,2026-07-08 01:06:50.441
34595,8477,2022,83.41,Baik,2026-07-08 01:06:50.441
34596,8477,2023,84.86,Baik,2026-07-08 01:06:50.441
34597,8477,2024,85.52,Baik,2026-07-08 01:06:50.441
34598,8477,2025,83.84,Baik,2026-07-08 01:06:50.441
34599,8477,2026,84.23,Baik,2026-07-08 01:06:50.441
34600,8478,2022,88.65,Baik,2026-07-08 01:06:50.441
34601,8478,2023,88.63,Baik,2026-07-08 01:06:50.441
34602,8478,2024,89.40,Baik,2026-07-08 01:06:50.441
34603,8478,2025,89.78,Baik,2026-07-08 01:06:50.441
34604,8478,2026,88.93,Baik,2026-07-08 01:06:50.441
34605,8479,2022,80.70,Baik,2026-07-08 01:06:50.441
34606,8479,2023,82.67,Baik,2026-07-08 01:06:50.441
34607,8479,2024,83.17,Baik,2026-07-08 01:06:50.441
34608,8479,2025,82.58,Baik,2026-07-08 01:06:50.441
34609,8479,2026,80.78,Baik,2026-07-08 01:06:50.441
34610,8480,2022,83.77,Baik,2026-07-08 01:06:50.441
34611,8480,2023,83.22,Baik,2026-07-08 01:06:50.441
34612,8481,2022,81.93,Baik,2026-07-08 01:06:50.441
34613,8481,2023,82.64,Baik,2026-07-08 01:06:50.441
34614,8481,2024,83.17,Baik,2026-07-08 01:06:50.441
34615,8481,2025,81.17,Baik,2026-07-08 01:06:50.441
34616,8481,2026,81.31,Baik,2026-07-08 01:06:50.441
34617,8482,2022,81.32,Baik,2026-07-08 01:06:50.441
34618,8482,2023,79.52,Cukup,2026-07-08 01:06:50.441
34619,8482,2024,80.76,Baik,2026-07-08 01:06:50.441
34620,8482,2025,79.13,Cukup,2026-07-08 01:06:50.441
34621,8482,2026,77.84,Cukup,2026-07-08 01:06:50.441
34622,8483,2022,82.16,Baik,2026-07-08 01:06:50.441
34623,8483,2023,81.88,Baik,2026-07-08 01:06:50.441
34624,8483,2024,81.81,Baik,2026-07-08 01:06:50.441
34625,8483,2025,82.63,Baik,2026-07-08 01:06:50.441
34626,8483,2026,81.87,Baik,2026-07-08 01:06:50.441
34627,8484,2022,81.70,Baik,2026-07-08 01:06:50.441
34628,8484,2023,80.53,Baik,2026-07-08 01:06:50.441
34629,8484,2024,79.87,Cukup,2026-07-08 01:06:50.441
34630,8484,2025,80.04,Baik,2026-07-08 01:06:50.441
34631,8484,2026,78.47,Cukup,2026-07-08 01:06:50.441
34632,8485,2026,82.54,Baik,2026-07-08 01:06:50.441
34633,8486,2026,90.96,Sangat Baik,2026-07-08 01:06:50.441
34634,8487,2022,73.06,Cukup,2026-07-08 01:06:50.441
34635,8487,2023,71.63,Cukup,2026-07-08 01:06:50.441
34636,8487,2024,69.98,Kurang,2026-07-08 01:06:50.441
34637,8487,2025,70.47,Cukup,2026-07-08 01:06:50.441
34638,8487,2026,72.06,Cukup,2026-07-08 01:06:50.441
34639,8488,2022,75.64,Cukup,2026-07-08 01:06:50.441
34640,8488,2023,74.70,Cukup,2026-07-08 01:06:50.441
34641,8488,2024,76.12,Cukup,2026-07-08 01:06:50.441
34642,8488,2025,77.33,Cukup,2026-07-08 01:06:50.441
34643,8488,2026,75.58,Cukup,2026-07-08 01:06:50.441
34644,8489,2022,89.17,Baik,2026-07-08 01:06:50.441
34645,8489,2023,91.13,Sangat Baik,2026-07-08 01:06:50.441
34646,8489,2024,89.45,Baik,2026-07-08 01:06:50.441
34647,8489,2025,90.71,Sangat Baik,2026-07-08 01:06:50.441
34648,8489,2026,89.63,Baik,2026-07-08 01:06:50.441
34649,8490,2022,91.55,Sangat Baik,2026-07-08 01:06:50.441
34650,8490,2023,89.92,Baik,2026-07-08 01:06:50.441
34651,8490,2024,88.78,Baik,2026-07-08 01:06:50.441
34652,8490,2025,88.86,Baik,2026-07-08 01:06:50.441
34653,8490,2026,87.96,Baik,2026-07-08 01:06:50.441
34654,8491,2022,80.36,Baik,2026-07-08 01:06:50.441
34655,8491,2023,81.07,Baik,2026-07-08 01:06:50.441
34656,8491,2024,81.28,Baik,2026-07-08 01:06:50.441
34657,8491,2025,80.67,Baik,2026-07-08 01:06:50.441
34658,8491,2026,81.79,Baik,2026-07-08 01:06:50.441
34659,8492,2024,75.85,Cukup,2026-07-08 01:06:50.441
34660,8492,2025,74.14,Cukup,2026-07-08 01:06:50.441
34661,8492,2026,76.11,Cukup,2026-07-08 01:06:50.441
34662,8493,2022,80.25,Baik,2026-07-08 01:06:50.441
34663,8493,2023,82.01,Baik,2026-07-08 01:06:50.441
34664,8493,2024,83.02,Baik,2026-07-08 01:06:50.441
34665,8493,2025,83.86,Baik,2026-07-08 01:06:50.441
34666,8493,2026,84.19,Baik,2026-07-08 01:06:50.441
34667,8494,2022,80.46,Baik,2026-07-08 01:06:50.441
34668,8494,2023,80.45,Baik,2026-07-08 01:06:50.441
34669,8494,2024,79.02,Cukup,2026-07-08 01:06:50.441
34670,8494,2025,79.62,Cukup,2026-07-08 01:06:50.441
34671,8494,2026,81.48,Baik,2026-07-08 01:06:50.441
34672,8495,2022,76.71,Cukup,2026-07-08 01:06:50.441
34673,8495,2023,77.27,Cukup,2026-07-08 01:06:50.441
34674,8495,2024,78.92,Cukup,2026-07-08 01:06:50.441
34675,8495,2025,78.55,Cukup,2026-07-08 01:06:50.441
34676,8495,2026,77.90,Cukup,2026-07-08 01:06:50.441
34677,8496,2022,83.95,Baik,2026-07-08 01:06:50.441
34678,8496,2023,85.48,Baik,2026-07-08 01:06:50.441
34679,8496,2024,86.87,Baik,2026-07-08 01:06:50.441
34680,8496,2025,88.86,Baik,2026-07-08 01:06:50.441
34681,8496,2026,88.45,Baik,2026-07-08 01:06:50.441
34682,8497,2022,81.82,Baik,2026-07-08 01:06:50.441
34683,8497,2023,82.17,Baik,2026-07-08 01:06:50.441
34684,8497,2024,82.01,Baik,2026-07-08 01:06:50.441
34685,8497,2025,83.98,Baik,2026-07-08 01:06:50.441
34686,8497,2026,82.61,Baik,2026-07-08 01:06:50.441
34687,8498,2022,88.87,Baik,2026-07-08 01:06:50.441
34688,8498,2023,87.80,Baik,2026-07-08 01:06:50.441
34689,8498,2024,89.10,Baik,2026-07-08 01:06:50.441
34690,8498,2025,90.16,Sangat Baik,2026-07-08 01:06:50.441
34691,8498,2026,90.32,Sangat Baik,2026-07-08 01:06:50.441
34692,8499,2022,75.89,Cukup,2026-07-08 01:06:50.441
34693,8499,2023,73.94,Cukup,2026-07-08 01:06:50.441
34694,8499,2024,74.74,Cukup,2026-07-08 01:06:50.441
34695,8499,2025,76.44,Cukup,2026-07-08 01:06:50.441
34696,8499,2026,76.57,Cukup,2026-07-08 01:06:50.441
34697,8500,2022,82.13,Baik,2026-07-08 01:06:50.441
34698,8500,2023,83.31,Baik,2026-07-08 01:06:50.441
34699,8500,2024,82.48,Baik,2026-07-08 01:06:50.441
34700,8500,2025,82.61,Baik,2026-07-08 01:06:50.441
34701,8500,2026,81.82,Baik,2026-07-08 01:06:50.441
34702,8501,2022,81.43,Baik,2026-07-08 01:06:50.441
34703,8501,2023,80.10,Baik,2026-07-08 01:06:50.441
34704,8501,2024,79.36,Cukup,2026-07-08 01:06:50.441
34705,8501,2025,79.48,Cukup,2026-07-08 01:06:50.441
34706,8501,2026,80.72,Baik,2026-07-08 01:06:50.441
34707,8502,2022,76.16,Cukup,2026-07-08 01:06:50.441
34708,8502,2023,77.07,Cukup,2026-07-08 01:06:50.441
34709,8502,2024,78.68,Cukup,2026-07-08 01:06:50.441
34710,8502,2025,80.44,Baik,2026-07-08 01:06:50.441
34711,8502,2026,78.92,Cukup,2026-07-08 01:06:50.441
34712,8503,2022,81.05,Baik,2026-07-08 01:06:50.441
34713,8503,2023,81.43,Baik,2026-07-08 01:06:50.441
34714,8503,2024,80.57,Baik,2026-07-08 01:06:50.441
34715,8503,2025,81.33,Baik,2026-07-08 01:06:50.441
34716,8503,2026,80.42,Baik,2026-07-08 01:06:50.441
34717,8504,2022,81.57,Baik,2026-07-08 01:06:50.441
34718,8504,2023,83.39,Baik,2026-07-08 01:06:50.441
34719,8504,2024,85.19,Baik,2026-07-08 01:06:50.441
34720,8504,2025,85.88,Baik,2026-07-08 01:06:50.441
34721,8505,2023,81.20,Baik,2026-07-08 01:06:50.441
34722,8505,2024,82.42,Baik,2026-07-08 01:06:50.441
34723,8505,2025,82.88,Baik,2026-07-08 01:06:50.441
34724,8505,2026,81.29,Baik,2026-07-08 01:06:50.441
34725,8506,2022,80.14,Baik,2026-07-08 01:06:50.441
34726,8506,2023,80.79,Baik,2026-07-08 01:06:50.441
34727,8506,2024,82.24,Baik,2026-07-08 01:06:50.441
34728,8506,2025,83.03,Baik,2026-07-08 01:06:50.441
34729,8506,2026,81.35,Baik,2026-07-08 01:06:50.441
34730,8507,2022,83.95,Baik,2026-07-08 01:06:50.441
34731,8507,2023,82.51,Baik,2026-07-08 01:06:50.441
34732,8507,2024,83.12,Baik,2026-07-08 01:06:50.441
34733,8507,2025,85.04,Baik,2026-07-08 01:06:50.441
34734,8508,2022,74.31,Cukup,2026-07-08 01:06:50.441
34735,8508,2023,73.60,Cukup,2026-07-08 01:06:50.441
34736,8508,2024,72.48,Cukup,2026-07-08 01:06:50.441
34737,8508,2025,73.24,Cukup,2026-07-08 01:06:50.441
34738,8508,2026,74.21,Cukup,2026-07-08 01:06:50.441
34739,8509,2022,91.37,Sangat Baik,2026-07-08 01:06:50.441
34740,8509,2023,90.24,Sangat Baik,2026-07-08 01:06:50.441
34741,8509,2024,90.90,Sangat Baik,2026-07-08 01:06:50.441
34742,8509,2025,91.74,Sangat Baik,2026-07-08 01:06:50.441
34743,8509,2026,89.86,Baik,2026-07-08 01:06:50.441
34744,8510,2022,83.47,Baik,2026-07-08 01:06:50.441
34745,8510,2023,82.37,Baik,2026-07-08 01:06:50.441
34746,8510,2024,81.73,Baik,2026-07-08 01:06:50.441
34747,8510,2025,82.48,Baik,2026-07-08 01:06:50.441
34748,8510,2026,81.11,Baik,2026-07-08 01:06:50.441
34749,8511,2022,91.03,Sangat Baik,2026-07-08 01:06:50.441
34750,8511,2023,92.57,Sangat Baik,2026-07-08 01:06:50.441
34751,8511,2024,94.17,Sangat Baik,2026-07-08 01:06:50.441
34752,8511,2025,96.08,Sangat Baik,2026-07-08 01:06:50.441
34753,8511,2026,94.78,Sangat Baik,2026-07-08 01:06:50.441
34754,8512,2022,83.09,Baik,2026-07-08 01:06:50.441
34755,8512,2023,83.25,Baik,2026-07-08 01:06:50.441
34756,8512,2024,84.05,Baik,2026-07-08 01:06:50.441
34757,8512,2025,83.42,Baik,2026-07-08 01:06:50.441
34758,8512,2026,81.64,Baik,2026-07-08 01:06:50.441
34759,8514,2022,91.99,Sangat Baik,2026-07-08 01:06:50.441
34760,8514,2023,90.06,Sangat Baik,2026-07-08 01:06:50.441
34761,8515,2024,83.24,Baik,2026-07-08 01:06:50.441
34762,8515,2025,82.30,Baik,2026-07-08 01:06:50.441
